原則	げんそく	Règle générale, principe				
法則	ほうそく	Loi, règle, norme				
変則	へんそく	Irrégularité, anomalie				
会則	かいそく	Statuts d'une association				
側面	そくめん	Côté, flanc, profil				
側近者	そっきんしゃ	Membre de l'entourage, proches				
左側	ひだりがわ	Côté gauche				
反対側	はんたいがわ	Côté opposé				
日本側	にほんがわ	Du côté japonais, les japonais				
測る	はかる	Mesurer				
測量	そくりょう	Mesure, arpentage				
測定	そくてい	Mesure, mesurage				
観測	かんそく	Observation				
目測	もくそく	Mesure à l'oeil, à vue d'oeil, évaluation				
予測	よそく	Estimation, prévision				
列	れつ	Rangée				
列車	れっしゃ	Train				
列島	れっとう	Archipel, chaîne d'îles				
列国	れっこく	Puissances, nations				
行列	ぎょうれつ	Queue, file, défilé; matrice (maths)				
後列	こうれつ	Dernier rang				
例える	たとえる	Comparer				
例外	れいがい	Exception				
特例	とくれい	Cas particulier, exception				
先例	せんれい	Précédent, exemple				
例年	れいねん	Année normale; chaque année				
条例	じょうれい	Règlement, arrêté, décret				
完結	かんけつ	Achèvement, accomplissement				
完全	かんぜん	Complet, parfait				
完成	かんせい	Achèvement, terminaison, accomplissement				
未完成	みかんせい	Incomplet, inachevé				
完敗	かんぱい	Défaite complète				
病院	びょういん	Hôpital				
入院	にゅういん	Hospitalisation				
大学院	だいがくいん	3ème cycle universitaire, Master				
寺院	しいん	Temple				
両院	りょういん	Les deux Chambres (du parlement)				
示す	しめす	Montrer				
公示	こうじ	Annonce / notification officielle, avis au public				
明示	めいじ	Indiquer clairement, expliciter				
教示	きょうじ	Enseignement, instruction				
暗示	あんじ	Suggestion, allusion				
示談	じだん	Arrangement à l'amiable				
宗教	しゅうきょう	Religion				
宗門	しゅうもん	Secte				
宗徒	しゅうと	Adepte (secte, religion)				
改宗	かいしゅう	Changement de religion, conversion				
宗家	そうけ	Famille fondatrice d'une lignée				
祭る	まつる	Vénérer, adorer				
祭り	まつり	Fête				
祭日	さいじつ	Jour férié; jour de fête				
百年祭	ひゃくねんさい	Fête du centenaire				
文化祭	ぶんかさい	Fête de la Culture (école, université)				
秋祭り	あきまつり	Fête d'automne				
後の祭り	あとのまつり	Trop tard !				
際	さい	Temps, occasion				
国際	こくさい	International				
交際	こうさい	Rapports, relations, fréquentation				
実際	じっさい	Réalité, fait, pratique/état actuel				
水際	みずぎわ	Bord de l'eau, plage				
際立つ	きわだつ	Se détacher, être remarquable				
観察	かんさつ	Observation				
検察	けんさつ	Enquête, instruction (du parquet)				
視察	しさつ	Inspection, visite				
考察	こうさつ	Considération, examen				
明察	めいさつ	Discernement, perspicacité				
礼	れい	Salutation; gratitude				
祭礼	さいれい	Fête religieuse				
礼式	れいしき	Cérémonial, étiquette				
失礼	しつれい	Impolitesse, discourtoisie				
非礼	ひれい	Impolitesse				
無礼	ぶれい	Impolitesse, impertinence, insolence				
祈る	いのる	Prier				
祈念	きねん	Prière				
祈願	きがん	Prière				
祈祷(書)	きとう(しょ)	(Livre de) prière				
祈り	いのり	Prière, voeu				
主の祈り	しゅのいのり	Le Notre Père				
祖先	そせん	Ancêtres, aïeux				
祖母	そぼ	Grand-mère				
祖父	そふ	Grand-père				
祖国	そこく	Patrie				
元祖	がんそ	Fondateur, inventeur				
宗祖	しゅうそ	Fondateur d'une secte				
助ける	たすける	Aider, secourir				
助かる	たすかる	Être sauvé, secouru				
助力	じょりょく	Aide, assistance				
助言	じょげん	Conseil				
助手	じょしゅ	Assistant, aide				
助け合う	たすけあう	S'entraider				
調査	ちょうさ	Investigation, recherches, enquête				
検査	けんさ	Inspection, examen				
査問	さもん	Enquête, interrogatoire				
査察	ささつ	Inspection, examen				
査定	さてい	Évaluation, estimation				
宣言	せんげん	Déclaration, manifeste				
独立宣言	どくりつせんげん	Déclaration d'indépendance				
宣伝	せんでん	Propagande, publicité, réclame				
宣戦	せんせん	Déclaration de guerre				
宣教師	せんきょうし	Un missionnaire				
状態	じょうたい	État, situation, circonstances				
現状	げんじょう	Situation présente, état actuel				
白状	はくじょう	Confession				
礼状	れいじょう	Lettre de remerciements				
招待状	しょうたいじょう	Invitation écrite				
将来	しょうらい	Futur, avenir				
将軍	しょうぐん	Shogun, général				
大将	たいしょう	Général, amiral, chef				
将校	しょうこう	Officier				
主将	しゅしょう	Capitaine (d'une équipe)				
提げる	さげる	Porter (à la main)				
提案	ていあん	Proposition, suggestion, offre				
提供	ていきょう	Offre				
提議	ていぎ	Proposition, suggestion				
提出	ていしゅつ	Présentation, remise (d'un dossier)				
前提	ぜんてい	Condition préalable, prémisse				
太い	ふとい	Gros, gras				
太る	ふとる	Grossir				
太平洋	たいへいよう	Océan Pacifique				
皇太子	こうたいし	Prince héritier				
太古	たいこ	Haute antiquité, temps anciens				
太字	ふとじ	Caractères gras				
太刀	たち	(Grand) sabre, épée				
太陽	たいよう	Soleil				
陽光	ようこう	Lumière solaire				
陽気	ようき	Saison, temps; gaieté, joie				
陽性	ようせい	Position				
陽子	ようし	Proton				
揚がる	あがる	Monter, s'élever, augmenter				
揚げる	あげる	Mettre en hauteur, soulever, hisser; (faire) frire				
高揚	こうよう	Élan, essor				
意気揚々	いきようよう	Triomphant, exultant	4			
揚げ物	あげもの	Friture, aliment frit dans l'huile				
お湯	おゆ	Eau chaude				
湯治	とうじ	Cure thermale				
湯元	ゆもと	Point d'origine d'une source thermale				
湯船	ゆぶね	Baignoire				
茶の湯	ちゃのゆ	Cérémonie du thé				
湯上がり	ゆあがり	À la sortie du bain				
傷	きず	Blessure				
傷む	いたむ	Avoir mal				
傷める	いためる	Blesser, endommager				
負傷	ふしょう	Blessure				
傷害	しょうがい	Blessure, dommage				
重傷	じゅうしょう	Blessure grave				
軽傷	けいしょう	Blessure légère				
死傷者	ししょうしゃ	Morts et blessés, victimes				
温かい	あたたかい	Chaud				
温か	あたたか	Chaud				
温める	あたためる	(Tr.) réchauffer				
温まる	あたたまる	(Intr.) (se) réchauffer				
温度	おんど	Température				
気温	きおん	Température de l'air				
水温	すいおん	Température de l'eau				
体温	たいおん	Température du corps				
温室	おんしつ	Serre				
温和	おんわ	Calme, doux, modéré				
暖かい	あたたかい	Chaud				
暖か	あたたか	Chaud				
暖める	あたためる	(Tr.) réchauffer				
暖まる	あたたまる	(Intr.) (se) réchauffer				
寒暖計	かんだんけい	Thermomètre				
温暖	おんだん	Chaud				
暖流	だんりゅう	Courant chaud				
暖冬	だんとう	Hiver doux, clément				
雲	くも	Nuage				
風雲	ふううん	Vent et nuages; situation				
暗雲	あんうん	Nuages sombres				
出雲大社	いずもたいしゃ	Sanctuaire d'Izumo (préfecture de Shimane)				
雨雲	あまぐも	Nuages chargés de pluie				
入道雲	にゅうどうぐも	Cumulo-nimbus, colonne nuageuse (été)				
曇る	くもる	Se couvrir, s'obscursir				
曇天	どんてん	Ciel nuageux, temps couvert				
曇りがち	くもりがち	Tendance/temps nuageus(e)				
曇りガラス	くもりガラス	Verre dépoli				
花曇り	はなぐもり	Temps nuageux à la floraison des cerisiers				
暑い	あつい	(Temps) chaud				
寒暑	かんしょ	Froid et chaud				
暑気	しょき	Chaleur, grande chaleur				
暑中	しょちゅう	La mi-été				
大暑	たいしょ	Jours de Canicule (vers le 23 juillet)				
暑苦しい	あつくるしい	Étouffant de chaleur				
厚い	あつい	Épais; cordial				
厚意	こうい	Amabilité, gentillesse, bienveillance				
厚顔	こうがん	Arrogance, effronterie				
厚生労働省	こうせいろうどうしょう	Ministère de la Santé, de l'Emploi et de la Protection sociale				
厚紙	あつがみ	Papier fort, carton				
宴会	えんかい	Banquet, festin				
宴席	えんせき	Salle de banquet				
酒宴	しゅえん	Banquet, beuverie				
饗宴	きょうえん	Banquet, festin, diner				
客	きゃく	Invité client				
客間	きゃくま	Chambre d'amis				
客室	きゃくしつ	Chambre d'hôtel				
客船	きゃくせん	Paquebot, bateau de passagers				
乗客	じょうきゃく	Passager				
旅客	りょかく、りょきゃく	Passager, voyageur				
客観的	きゃっかんてき	Objectif, objective				
各々	おのおの	Chacun, chaque; divers				
各地	かくち	Chaque endroit, diverses régions				
各国	かっこく	Tous les/chaque pays				
各種	かくしゅ	Toutes/différentes sortes de				
各人	かくじん	Chaque personne, chacun				
各自	かくじ	Chaque personne, chacun				
人格	じんかく	Personnalité, caractère				
性格	せいかく	Caractère, personnalité				
価格	かかく	Prix, valeur				
合格	ごうかく	Succès/réussite (à un examen)				
格子	こうし	Grille, treillis, barreau, claire-voie				
丸い	まるい	Rond				
丸める	まるめる	Arrondir, mettre en boule				
丸薬	がんやく	Pilule				
丸太小屋	まるたごや	Cabane en rondins				
日本丸	にほんまる	Le Nihon (nom d'un bateau)				
日の丸	ひのまる	Drapeau au Disque Solaire (Japon)				
熱	ねつ	Chaleur, fièvre				
熱い	あつい	Chaud				
熱病	ねつびょう	Fièvre				
高熱	こうねつ	Forte fièvre				
熱湯	ねっとう	Eau bouillante				
情熱	じょうねつ	Passion				
熱心	ねっしん	Enthousiasme, zèle				
勢い	いきおい	Force, puissance, énergie, vigueur; tendance				
勢力	せいりょく	Influence, force				
国勢	こくせい	État/puissance d'un pays				
情勢	じょうせい	Situation, état actuel				
大勢	たいせい	Situation/tendance générale				
大勢	おおぜい	Beaucoup de gens, foule				
大陸	たいりく	Continent				
陸上	りくじょう	Terre, sol				
上陸	じょうりく	Débarquement, toucher la côte (typhon)				
陸路	りくろ	Itinéraire par voie de terre				
陸軍	りくぐん	Armée de terre				
親睦	しんぼく	Amitié				
親睦会	しんぼくかい	Rencontre amicale				
和睦	わぼく	Rapprochement, réconciliation, paix				
金銭	きんせん	Argent				
口銭	こうせん	Commission, pourcentage				
悪銭	あくせん	Argent mal acquis				
銭湯	せんとう	Bain public				
小銭	こぜに	Petite monnaie				
浅い	あさい	Peu profond, superficiel				
浅海	せんかい	Mer peu profonde				
浅見	せんけん	Vue superficielle				
浅学	せんがく	Connaissance superficielle				
浅黒い	あさぐろい	(Couleur) sombre, brun, basané				
遠浅	とおあさ	Plage à fond plat				
残る	のこる	Rester, demeurer				
残す	のこす	Laisser en arrière/derrière				
残念	ざんねん	Regret, déception				
残業	ざんぎょう	Heures supplémentaires				
残高	ざんだか	Solde, restant, bilan				
残り物	のこりもの	Restes				
生き残る	いきのこる	Survivre				
全然	ぜんぜん	(Pas) du tout; complètement				
当然	とうぜん	Naturellement, évidemment, nécessaire				
必然	ひつぜん	Inévitable, inéluctable				
自然	しぜん	Nature				
天然	てんねん	Naturel				
燃える	もえる	(Intr.) brûler				
燃やす	もやす	(Tr.) brûler				
燃す	もす	(Tr.) brûler				
燃料	ねんりょう	Combustible, carburant				
不燃性	ふねんせい	Ininflammable, incombustible				
可燃性	かねんせい	Combustible, inflammable				
内燃機関	はせがわ	Moteur à combustion interne				
燃え上がる	もえあがる	Flamber, s'enflammer				
谷	たに	Vallée				
谷間	たにま	Vallée				
谷底	たにそこ	Fond de vallée/de ravin				
谷川	たにがわ	Rivière/ruisseau dans une vallée				
長谷川	はせがわ	(Nom de famille)				
四谷	よつや	(Quartier de Tôkyô)				
美容院	びよういん	Salon de coiffure, institut de beauté				
形容	けいよう	Forme; métaphore				
内容	ないよう	Contenu				
容器	ようき	Récipient				
容量	ようりょう	Capacité, contenance				
責める	せめる	Réprimander, blâmer; torturer; harceler				
